"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13447654","JH247606","2024-05-02T15:11:00.000","021XX W CONCORD PL","0560","ASSAULT","SIMPLE","STREET","false","false","1434","014","32","24","08A","1161807","1910917","2024","2024-05-10T15:41:51.000","41.91122922","-87.681007937","
,  
(41.91122922, -87.681007937)"
"13448470","JH248579","2024-05-02T15:10:00.000","008XX E 103RD ST","0460","BATTERY","SIMPLE","STREET","false","false","0512","005","9","50","08B","1183988","1836860","2024","2024-05-10T15:41:51.000","41.707519433","-87.601839023","
,  
(41.707519433, -87.601839023)"
"13447773","JH247599","2024-05-02T15:05:00.000","0000X N ASHLAND AVE","0483","BATTERY","AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON","CTA BUS","false","false","1224","012","27","28","04B","1165753","1900237","2024","2024-05-10T15:41:51.000","41.881839265","-87.666816493","
,  
(41.881839265, -87.666816493)"
"13447887","JH247728","2024-05-02T15:04:00.000","075XX S CALUMET AVE","0560","ASSAULT","SIMPLE","SIDEWALK","true","false","0623","006","6","69","08A","1179780","1855152","2024","2024-05-10T15:41:51.000","41.757811962","-87.616690939","
,  
(41.757811962, -87.616690939)"
"13448390","JH248608","2024-05-02T15:00:00.000","012XX W LELAND AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","1913","019","46","3","08A","1167324","1931353","2024","2024-05-10T15:41:51.000","41.967189655","-87.660150847","
,  
(41.967189655, -87.660150847)"
"13451324","JH252290","2024-05-02T15:00:00.000","026XX W MORSE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2411","024","50","2","14","1157586","1945691","2024","2024-05-10T15:41:51.000","42.006738133","-87.695563721","
,  
(42.006738133, -87.695563721)"
"13451740","JH252961","2024-05-02T15:00:00.000","032XX W DOUGLAS BLVD","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true","1022","010","24","29","26","1154820","1893104","2024","2024-05-10T15:41:51.000","41.862491547","-87.707153432","
,  
(41.862491547, -87.707153432)"
"13447610","JH247761","2024-05-02T15:00:00.000","010XX N CENTRAL AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1524","015","37","25","06","1138828","1906281","2024","2024-05-10T15:41:51.000","41.898956026","-87.765538751","
,  
(41.898956026, -87.765538751)"
"13447791","JH247662","2024-05-02T15:00:00.000","005XX S DAMEN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1225","012","28","28","08B","1163142","1897621","2024","2024-05-10T15:41:51.000","41.874715981","-87.676477533","
,  
(41.874715981, -87.676477533)"
"13451888","JH252624","2024-05-02T15:00:00.000","049XX N MASON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1622","016","45","11","08B","1135521","1932510","2024","2024-05-10T15:41:51.000","41.970990705","-87.77706034","
,  
(41.970990705, -87.77706034)"
"13447869","JH248036","2024-05-02T15:00:00.000","035XX S DR MARTIN LUTHER KING JR DR","1140","DECEPTIVE PRACTICE","EMBEZZLEMENT","COMMERCIAL / BUSINESS OFFICE","false","false","0212","002","4","35","12","1179475","1881607","2024","2024-05-10T15:41:51.000","41.830413893","-87.617000832","
,  
(41.830413893, -87.617000832)"
"13447676","JH247666","2024-05-02T15:00:00.000","013XX E 47TH ST","0560","ASSAULT","SIMPLE","DEPARTMENT STORE","false","false","0222","002","4","39","08A","1185692","1874100","2024","2024-05-10T15:41:51.000","41.809669669","-87.594427666","
,  
(41.809669669, -87.594427666)"
"13447637","JH247580","2024-05-02T14:59:00.000","0000X E 111TH ST","0560","ASSAULT","SIMPLE","GAS STATION","false","false","0531","005","9","49","08A","1178295","1831370","2024","2024-05-10T15:41:51.000","41.692584917","-87.622852604","
,  
(41.692584917, -87.622852604)"
"13453120","JH253526","2024-05-02T14:58:00.000","090XX S PAULINA ST","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","2221","022","21","73","06","1166600","1844565","2024","2024-05-10T15:41:51.000","41.729050843","-87.665295254","
,  
(41.729050843, -87.665295254)"
"13447566","JH247602","2024-05-02T14:58:00.000","016XX N LOWELL AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","2534","025","26","23","04A","1147136","1910709","2024","2024-05-10T15:41:51.000","41.91095198","-87.734909984","
,  
(41.91095198, -87.734909984)"
"13447548","JH247586","2024-05-02T14:58:00.000","010XX W NORTH AVE","1330","CRIMINAL TRESPASS","TO LAND","RESTAURANT","false","false","1811","018","2","7","26","1169336","1910832","2024","2024-05-10T15:41:51.000","41.910835515","-87.653351515","
,  
(41.910835515, -87.653351515)"
"13448766","JH248028","2024-05-02T14:52:00.000","012XX N AVERS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2535","025","36","23","08B","1150485","1908074","2024","2024-05-10T15:41:51.000","41.903656509","-87.722675746","
,  
(41.903656509, -87.722675746)"
"13448007","JH247670","2024-05-02T14:50:00.000","008XX W EASTMAN ST","5000","OTHER OFFENSE","OTHER CRIME AGAINST PERSON","SCHOOL - PRIVATE GROUNDS","false","true","1822","018","27","8","26","1170577","1909613","2024","2024-05-10T15:41:51.000","41.907463424","-87.648828293","
,  
(41.907463424, -87.648828293)"
"13449942","JH247582","2024-05-02T14:50:00.000","011XX W 104TH PL","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE","false","false","2232","022","21","73","04A","1170602","1835507","2024","2024-05-10T15:41:51.000","41.704108173","-87.650897952","
,  
(41.704108173, -87.650897952)"
"13448195","JH248084","2024-05-02T14:45:00.000","032XX W 28TH ST","0460","BATTERY","SIMPLE","OTHER (SPECIFY)","false","false","1032","010","22","30","08B","1155388","1885229","2024","2024-05-10T15:41:51.000","41.840870261","-87.7052798","
,  
(41.840870261, -87.7052798)"
"13447586","JH247578","2024-05-02T14:38:00.000","026XX N ELSTON AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","1432","014","32","22","06","1160965","1917567","2024","2024-05-10T15:41:51.000","41.929494816","-87.683916158","
,  
(41.929494816, -87.683916158)"
"13447819","JH247592","2024-05-02T14:36:00.000","032XX W ADDISON ST","0560","ASSAULT","SIMPLE","SMALL RETAIL STORE","false","false","1733","017","35","21","08A","1153991","1923753","2024","2024-05-10T15:41:51.000","41.946611752","-87.709378246","
,  
(41.946611752, -87.709378246)"
"13447751","JH247605","2024-05-02T14:33:00.000","066XX S GREEN ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","RESIDENCE - PORCH / HALLWAY","false","false","0723","007","16","68","04A","1171778","1860920","2024","2024-05-10T15:41:51.000","41.773819241","-87.645848255","
,  
(41.773819241, -87.645848255)"
"13447587","JH247587","2024-05-02T14:30:00.000","065XX S DR MARTIN LUTHER KING JR DR","1330","CRIMINAL TRESPASS","TO LAND","CHA PARKING LOT / GROUNDS","true","false","0312","003","20","69","26","1180043","1861837","2024","2024-05-10T15:41:51.000","41.776150283","-87.615522623","
,  
(41.776150283, -87.615522623)"
"13447770","JH247668","2024-05-02T14:30:00.000","076XX S STONY ISLAND AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","SMALL RETAIL STORE","false","true","0411","004","8","43","04A","1188134","1854823","2024","2024-05-10T15:41:51.000","41.756714109","-87.586085395","
,  
(41.756714109, -87.586085395)"
"13447771","JH247644","2024-05-02T14:30:00.000","080XX S KIMBARK AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true","0411","004","8","45","08A","1186274","1851956","2024","2024-05-10T15:41:51.000","41.748890913","-87.592992275","
,  
(41.748890913, -87.592992275)"
"13447741","JH247573","2024-05-02T14:30:00.000","0000X W 95TH ST","0460","BATTERY","SIMPLE","CTA STATION","false","false","0634","006","9","49","08B","1177762","1841949","2024","2024-05-10T15:41:51.000","41.721627204","-87.624485177","
,  
(41.721627204, -87.624485177)"
"13449306","JH248777","2024-05-02T14:30:00.000","022XX W MONTROSE AVE","0820","THEFT","$500 AND UNDER","RESTAURANT","false","false","1911","019","47","5","06","1160747","1929183","2024","2024-05-10T15:41:51.000","41.961374324","-87.684394076","
,  
(41.961374324, -87.684394076)"
"13448457","JH248076","2024-05-02T14:30:00.000","048XX N MAGNOLIA AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","2033","020","46","3","08A","1167057","1932694","2024","2024-05-10T15:41:51.000","41.970875157","-87.661093881","
,  
(41.970875157, -87.661093881)"
"13447554","JH247601","2024-05-02T14:30:00.000","039XX N LINCOLN AVE","0890","THEFT","FROM BUILDING","BAR OR TAVERN","false","false","1922","019","47","5","06","1162422","1926336","2024","2024-05-10T15:41:51.000","41.953527042","-87.678315876","
,  
(41.953527042, -87.678315876)"
"13448429","JH248665","2024-05-02T14:30:00.000","057XX S CICERO AVE","0810","THEFT","OVER $500","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA","false","false","0813","008","13","56","06","1145654","1866253","2024","2024-05-10T15:41:51.000","41.788987036","-87.74147999","
,  
(41.788987036, -87.74147999)"
"13448009","JH247651","2024-05-02T14:30:00.000","092XX S ADA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2222","022","21","73","08B","1168954","1843409","2024","2024-05-10T15:41:51.000","41.725828151","-87.656705252","
,  
(41.725828151, -87.656705252)"
"13448662","JH247888","2024-05-02T14:30:00.000","0000X W 47TH ST","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0224","002","3","38","08A","1176840","1873862","2024","2024-05-10T15:41:51.000","41.809220836","-87.626902264","
,  
(41.809220836, -87.626902264)"
"13447588","JH247642","2024-05-02T14:30:00.000","007XX N MICHIGAN AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","SMALL RETAIL STORE","false","false","1834","018","2","8","11","1177303","1905177","2024","2024-05-10T15:41:51.000","41.895140898","-87.624255632","
,  
(41.895140898, -87.624255632)"
"13449359","JH249822","2024-05-02T14:28:00.000","033XX N NAGLE AVE","0810","THEFT","OVER $500","RESIDENCE","false","false","1632","016","36","17","06","1132785","1921539","2024","2024-05-10T15:41:51.000","41.940933442","-87.78737807","
,  
(41.940933442, -87.78737807)"
"13448008","JH247710","2024-05-02T14:28:00.000","037XX W EDDY ST","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE WITH VIN","RESIDENCE","false","false","1732","017","30","21","07","1150867","1923344","2024","2024-05-10T15:41:51.000","41.945551255","-87.720871937","
,  
(41.945551255, -87.720871937)"
"13449130","JH249536","2024-05-02T14:26:00.000","112XX S EGGLESTON AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","STREET","false","true","2233","022","21","49","26","1175300","1830302","2024","2024-05-10T15:41:51.000","41.68972143","-87.633849523","
,  
(41.68972143, -87.633849523)"
"13447881","JH247561","2024-05-02T14:20:00.000","059XX N CLARK ST","0560","ASSAULT","SIMPLE","RESTAURANT","false","false","2012","020","40","77","08A","1164611","1939252","2024","2024-05-10T15:41:51.000","41.988922844","-87.669901243","
,  
(41.988922844, -87.669901243)"
"13447812","JH247620","2024-05-02T14:20:00.000","014XX S SACRAMENTO DR","051B","ASSAULT","AGGRAVATED - OTHER FIREARM","PARK PROPERTY","false","false","1022","010","24","29","04A","1156220","1893242","2024","2024-05-10T15:41:51.000","41.862842099","-87.702010464","
,  
(41.862842099, -87.702010464)"
"13447954","JH247792","2024-05-02T14:20:00.000","003XX W GRAND AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","1831","018","42","8","06","1173615","1903832","2024","2024-05-10T15:41:51.000","41.891532981","-87.637840611","
,  
(41.891532981, -87.637840611)"
"13447775","JH247608","2024-05-02T14:17:00.000","013XX E 89TH ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0413","004","8","48","06","1186772","1846239","2024","2024-05-10T15:41:51.000","41.73319111","-87.591348068","
,  
(41.73319111, -87.591348068)"
"13447718","JH247822","2024-05-02T14:15:00.000","039XX N LINCOLN AVE","0810","THEFT","OVER $500","BAR OR TAVERN","false","false","1922","019","47","5","06","1162422","1926336","2024","2024-05-10T15:41:51.000","41.953527042","-87.678315876","
,  
(41.953527042, -87.678315876)"
"13447746","JH247723","2024-05-02T14:15:00.000","070XX S HALSTED ST","0460","BATTERY","SIMPLE","STREET","false","false","0732","007","6","68","08B","1172186","1858083","2024","2024-05-10T15:41:51.000","41.766025213","-87.644435915","
,  
(41.766025213, -87.644435915)"
"13447722","JH247703","2024-05-02T14:12:00.000","063XX S STEWART AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0722","007","20","68","08B","1174715","1862826","2024","2024-05-10T15:41:51.000","41.778984586","-87.635025125","
,  
(41.778984586, -87.635025125)"
"13447525","JH247551","2024-05-02T14:12:00.000","056XX N BROADWAY","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","false","false","2022","020","48","77","26","1167294","1937529","2024","2024-05-10T15:41:51.000","41.984137432","-87.660082683","
,  
(41.984137432, -87.660082683)"
"13447655","JH247553","2024-05-02T14:11:00.000","032XX W PIERCE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","1422","014","26","23","08A","1154410","1910115","2024","2024-05-10T15:41:51.000","41.90917962","-87.7082036","
,  
(41.90917962, -87.7082036)"
"13448217","JH247550","2024-05-02T14:08:00.000","012XX N CLYBOURN AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","1821","018","27","8","08B","1172799","1908580","2024","2024-05-10T15:41:51.000","41.904579871","-87.640696598","
,  
(41.904579871, -87.640696598)"
"13448465","JH247883","2024-05-02T14:03:00.000","064XX S DR MARTIN LUTHER KING JR DR","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","APARTMENT","false","true","0312","003","20","69","08B","1180029","1862337","2024","2024-05-10T15:41:51.000","41.777522654","-87.615558647","
,  
(41.777522654, -87.615558647)"
"13454143","JH255879","2024-05-02T14:00:00.000","069XX S MERRILL AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC BUILDING","false","false","0331","003","5","43","08B","1191744","1859337","2024","2024-05-10T15:41:51.000","41.769014078","-87.572709347","
,  
(41.769014078, -87.572709347)"
"13447686","JH247868","2024-05-02T14:00:00.000","016XX W MARQUETTE RD","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE","false","false","0725","007","16","67","14","1166373","1860277","2024","2024-05-10T15:41:51.000","41.772171623","-87.665680181","
,  
(41.772171623, -87.665680181)"
"13448213","JH248204","2024-05-02T14:00:00.000","030XX S AVERS AVE","1581","SEX OFFENSE","NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES","RESIDENCE","false","false","1031","010","22","30","17","1151191","1884088","2024","2024-05-10T15:41:51.000","41.837822395","-87.720711232","
,  
(41.837822395, -87.720711232)"
"13447999","JH247597","2024-05-02T14:00:00.000","062XX N BROADWAY","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","RESTAURANT","false","false","2433","024","48","77","04B","1167168","1941591","2024","2024-05-10T15:41:51.000","41.995286373","-87.660428707","
,  
(41.995286373, -87.660428707)"
"13447571","JH247631","2024-05-02T13:45:00.000","007XX N RUSH ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","1833","018","2","8","06","1176965","1905486","2024","2024-05-10T15:41:51.000","41.895996468","-87.625487641","
,  
(41.895996468, -87.625487641)"
"13447940","JH248087","2024-05-02T13:45:00.000","048XX W BELLE PLAINE AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300",,"false","false","1624","016","45","15","11","1143426","1926821","2024","2024-05-10T15:41:51.000","41.955235093","-87.748135366","
,  
(41.955235093, -87.748135366)"
"13447836","JH247709","2024-05-02T13:43:00.000","067XX S DORCHESTER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0332","003","5","43","08B","1186707","1860391","2024","2024-05-10T15:41:51.000","41.772027099","-87.591138947","
,  
(41.772027099, -87.591138947)"
"13448236","JH247535","2024-05-02T13:42:00.000","006XX W 113TH ST","0810","THEFT","OVER $500","SCHOOL - PRIVATE GROUNDS","false","false","2233","022","21","49","06","1173869","1829940","2024","2024-05-10T15:41:51.000","41.688759813","-87.639099095","
,  
(41.688759813, -87.639099095)"
"13447824","JH247636","2024-05-02T13:40:00.000","050XX S ARTESIAN AVE","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC BUILDING","false","false","0923","009","15","63","08A","1160880","1871206","2024","2024-05-10T15:41:51.000","41.802277523","-87.685514107","
,  
(41.802277523, -87.685514107)"
"13454207","JH255560","2024-05-02T13:32:00.000","035XX N LAKE SHORE DR","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","1925","019","46","6","06","1172130","1924150","2024","2024-05-10T15:41:51.000","41.947319435","-87.642693348","
,  
(41.947319435, -87.642693348)"
"13447481","JH247513","2024-05-02T13:30:00.000","027XX N MILWAUKEE AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1412","014","35","22","06","1153449","1918269","2024","2024-05-10T15:41:51.000","41.931574051","-87.711516699","
,  
(41.931574051, -87.711516699)"
"13447978","JH248136","2024-05-02T13:30:00.000","096XX S MICHIGAN AVE","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC BUILDING","false","false","0511","005","9","49","08A","1178850","1841009","2024","2024-05-10T15:41:51.000","41.71902307","-87.620528559","
,  
(41.71902307, -87.620528559)"
"13447567","JH247607","2024-05-02T13:30:00.000","012XX W 111TH ST","0870","THEFT","POCKET-PICKING","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2234","022","21","75","06","1169943","1831171","2024","2024-05-10T15:41:51.000","41.692223803","-87.653436436","
,  
(41.692223803, -87.653436436)"
"13447529","JH247559","2024-05-02T13:30:00.000","056XX S ROCKWELL ST","2820","OTHER OFFENSE","TELEPHONE THREAT","SCHOOL - PUBLIC GROUNDS","false","false","0824","008","15","63","08A","1160001","1867170","2024","2024-05-10T15:41:51.000","41.791220341","-87.688848758","
,  
(41.791220341, -87.688848758)"
